entity,variable,date,value,unit,measurementMethod,observationPeriod
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-01-28,2.4,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-01-29,2.4,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-01-30,2.39,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-01-31,2.55,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-01,2.48,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-04,2.41,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-05,2.39,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-06,2.38,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-07,2.39,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-08,2.38,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-11,2.41,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-12,2.38,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-13,2.39,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-14,2.39,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-15,2.43,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-19,2.39,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-20,2.39,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-21,2.38,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-22,2.38,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-25,2.38,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-26,2.36,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-27,2.33,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-02-28,2.53,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-01,2.32,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-04,2.29,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-05,2.25,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-06,2.29,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-07,2.34,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-08,2.35,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-11,2.31,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-12,2.28,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-13,2.3,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-14,2.29,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-15,2.46,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-18,2.41,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-19,2.43,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-20,2.47,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-21,2.45,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-22,2.4,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-25,2.38,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-26,2.39,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-27,2.38,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-03-28,2.4,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-01,2.42,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-02,2.43,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-03,2.44,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-04,2.45,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-05,2.45,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-08,2.44,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-09,2.43,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-10,2.42,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-11,2.41,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-12,2.4,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-15,2.45,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-16,2.46,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-17,2.49,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-18,2.49,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-22,2.45,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-23,2.46,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-25,2.44,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-26,2.46,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-29,2.48,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-04-30,2.77,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-01,2.53,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-02,2.49,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-03,2.44,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-06,2.42,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-07,2.44,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-08,2.42,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-09,2.41,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-10,2.39,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-13,2.38,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-14,2.39,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-15,2.48,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-16,2.43,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-17,2.41,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-20,2.39,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-21,2.39,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-22,2.37,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-23,2.37,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-24,2.37,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-28,2.41,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-29,2.4,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-30,2.41,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-05-31,2.52,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-03,2.39,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-04,2.34,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-05,2.33,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-06,2.34,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-07,2.33,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-10,2.32,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-11,2.33,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-12,2.35,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-13,2.33,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-14,2.28,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-17,2.4,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-18,2.38,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-19,2.36,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-20,2.35,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-21,2.36,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-24,2.37,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-25,2.38,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-26,2.42,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-06-28,2.57,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-01,2.42,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-02,2.5,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-03,2.56,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-05,2.57,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-08,2.47,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-09,2.44,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-10,2.43,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-11,2.38,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-12,2.34,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-15,2.46,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-16,2.47,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-17,2.48,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-18,2.47,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-19,2.42,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-22,2.39,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-23,2.39,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-24,2.41,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-25,2.43,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-26,2.42,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-29,2.4,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-30,2.4,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-07-31,2.56,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-01,2.19,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-02,2.19,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-05,2.14,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-06,2.12,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-07,2.11,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-08,2.1,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-09,2.11,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-12,2.12,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-13,2.16,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-14,2.13,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-15,2.19,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-16,2.14,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-19,2.11,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-20,2.13,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-21,2.1,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-22,2.1,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-23,2.1,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-26,2.11,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-27,2.13,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-28,2.11,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-29,2.12,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-08-30,2.15,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-09-03,2.14,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-09-04,2.16,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-09-05,2.2,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-09-06,2.15,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-09-09,2.11,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2019-09-10,2.1,Percent,seiche/OfrPreliminaryRelease,P1D
